,feature_124,feature_299,feature_148,feature_435,feature_349,feature_332,feature_461,feature_164,feature_206,feature_442,feature_22,feature_60,feature_66,feature_118,feature_478,feature_133,feature_34,feature_342,feature_65
741,15.920000000000002,0.0476,0.0072,8.3981,0.0228,0.08940000000000001,52.0283,0.108,3.1,1.0697,-5370.25,6.564499999999998,16.9701,59.22879999999999,2.0751,2.2805,8.9475,1.018,13.4355
742,15.84,0.0505,0.0179,11.6781,0.0174,0.0871,32.2519,0.115,8.39,0.7574,-6480.500000000001,-9.2836,39.6517,59.8628,5.681300000000001,2.3407,9.043,2.3042,29.2836
743,15.83,0.045,0.027300000000000005,7.2867,0.0297,0.0803,37.7627,0.095,4.49,1.0147,-5771.25,5.913600000000001,21.0896,59.4039,3.0996,2.3834,9.2281,1.3354,14.0864
744,15.87,0.0267,0.03150000000000001,4.4598,0.0408,0.0976,24.2918,0.058,9.33,1.062,-5635.0,4.305500000000001,22.1809,59.267799999999994,6.286900000000001,2.2881,8.8513,2.5334,15.6945
745,15.8,0.0314,0.0156,5.2621,0.0228,0.0834,11.3983,0.067,2.99,0.713,-5569.75,3.9526999999999983,18.7066,59.0297,2.0008,2.2802,8.3588,0.9431,16.0473
746,15.909999999999998,0.0773,0.0135,13.3986,0.0192,0.0374,35.8066,0.178,7.38,0.5066,-5357.5,0.09549999999999936,23.903700000000004,58.687999999999995,4.9375,2.2337,9.2064,2.1526,19.9045
747,16.1,0.0588,0.0167,10.141699999999998,0.0286,0.0991,26.1182,0.136,6.83,0.6259,-5619.5,-1.4227000000000005,28.3055,58.8951,4.6557,2.1911,8.7326,1.799,21.4227
748,16.0,0.0764,0.0218,13.8655,0.0242,0.0324,19.9872,0.185,11.84,0.573,-5370.5,-5.414500000000001,33.6765,58.35260000000001,8.1944,2.2216,8.8215,3.6408,25.4145
749,15.86,0.0794,0.0066,14.013499999999999,0.025,0.15731969736607296,28.138200000000005,0.182,6.93,1.0359,-5567.75,1.4417999999999993,25.1014,56.79930000000001,4.6325,2.2757,8.6149,2.0476,18.5582
750,16.09,0.0699,0.0212,12.161600000000002,0.04390000000000001,0.0326,47.3107,0.155,13.1,0.7534,-5392.25,-0.3135999999999993,24.218,58.655699999999996,9.1663,2.1996,9.0447,3.6164,20.3136
751,15.749999999999998,0.0972,0.014,17.6753,0.0254,0.087,26.684,0.23,6.35,0.6257,-5495.0,0.18089999999999998,27.2003,57.6385,4.282,2.3331,8.3179,2.2104000000000004,19.8191
752,15.7,0.0132,0.0196,3.1976,0.0217,0.0653,17.83,0.032,13.760000000000002,0.8638,-6467.999999999999,1.910000000000001,26.0981,59.1678,9.243,2.3907,8.5003,3.7244,18.09
753,15.8,0.0344,0.011,6.349200000000001,0.0161,0.0381,17.8282,0.08,6.45,0.9142999999999999,-5499.25,2.6035999999999997,23.8576,58.30709999999999,4.3881,2.2927,8.942,1.9875,17.3964
754,15.71,0.0847,0.0069,14.2128,0.0168,0.0311,34.4854,0.181,7.0,0.8469,-5597.5,-2.9791000000000007,31.6736,58.2013,4.6832,2.2732,8.3271,2.6016,22.9791
755,15.89,0.0431,0.0072,7.7484,0.0119,0.1019,42.1366,0.101,10.79,1.0147,-4970.75,-1.4200000000000004,27.1504,57.591899999999995,7.318200000000001,2.3235,9.2281,3.0793,21.42
756,15.85,0.0806,0.0097,12.9885,0.0179,0.0827,22.2875,0.167,7.09,0.6242,-5552.0,-0.5126999999999989,27.8596,58.2594,4.7687,2.2717,8.7037,2.6052,20.5127
757,15.9,0.0631,0.0164,11.7962,0.0275,0.0328,35.528,0.154,8.95,0.6787,-5695.0,2.4400000000000004,24.7969,57.626,6.040099999999999,2.3301,8.3845,3.0492000000000004,17.56
758,15.54,0.0344,0.0083,7.2993,0.0279,0.0572,26.353300000000004,0.08,5.02,0.6259,-6476.25,-2.8554999999999997,30.1789,60.0488,3.5169,2.3025,8.7326,1.3989,22.8555
759,15.77,0.0859,0.0069,14.374,0.025,0.0378,15.494099999999998,0.186,9.39,0.7447,-5566.0,-2.5382,29.174399999999995,58.47120000000001,6.2289,2.2785000000000006,9.2189,3.1574,22.5382
760,15.79,0.0622,0.0113,11.838499999999998,0.0168,0.0345,17.6919,0.15099999999999997,8.24,0.6641,-5227.5,1.4699999999999993,24.4,58.81600000000001,5.7143,2.2749000000000006,8.6544,2.3507,18.53
761,15.94,0.0426,0.0147,9.1255,0.0282,0.0806,26.2956,0.09,18.421428200122122,0.7153,-6366.0,0.16910000000000128,24.6599,57.79840000000001,12.572534636098244,2.2967,9.2047,5.233659006424407,19.8309
762,15.79,0.047,0.0143,11.010099999999998,0.016,0.0754,24.043300000000002,0.109,13.83,1.0959,-6463.0,27.68911468303499,16.2643,58.3584,9.2718,2.3596000000000004,8.6667,3.9229,10.2491
763,15.84,0.0581,0.0239,14.1548,0.025700000000000004,0.0246,33.6777,0.139,13.22,0.9059,-6271.0,18.4,27.6834,57.1909,8.9202,2.3099000000000003,8.5405,3.917,21.6
764,15.81,0.0251,0.0148,6.4177,0.0238,0.0857,44.1589,0.061,9.04,0.714,-6561.25,-5.933600000000001,35.4672,59.143899999999995,6.037800000000001,2.2564,8.7199,3.0163,25.9336
765,15.82,0.0748,0.0141,12.1653,0.0181,0.1092,18.876,0.159,7.66,0.7053,-5612.25,-5.927300000000002,31.7389,61.3327,5.2422,2.2725,8.7635,2.5288,25.9273
766,15.909999999999998,0.0924,0.0091,15.8597,0.02276,0.0975,20.8878,0.208,3.92,0.9329000000000001,-6020.75,0.06269999999999964,23.978299999999997,56.593300000000006,2.6068,2.2877,8.3267,1.2723,19.9373
767,15.77,0.0536,0.0148,9.7506,0.015,0.1014,25.921600000000005,0.129,3.31,0.8387,-5441.5,-2.665499999999999,29.572,57.9272,2.2386,2.2474,9.6136,1.0725,22.6655
768,15.57,0.0514,0.0131,8.6439,0.019,0.1087,34.167,0.109,7.32,0.9163,-5730.75,-1.0409,28.5052,58.3517,4.9073,2.4439,9.0606,2.5099999999999993,21.0409
769,15.760000000000002,0.0566,0.03815377803030759,9.3385,0.03470000000000001,0.0254,42.7752,0.12000000000000001,8.2,1.1525,-5448.0,-5.335499999999999,32.4414,57.67,5.6449,2.3073,8.536,2.7721,25.3355
770,15.94,0.0386,0.0087,5.655600000000001,0.0163,0.06879999999999999,24.672100000000004,0.073,15.540000000000001,0.9826,-5442.75,-1.9681999999999993,26.565,58.7098,10.2046,2.3401,8.5334,3.8827,21.9682
771,15.79,0.0444,0.0097,9.7837,0.0471,0.0776,52.1988,0.095,12.02,0.8735,-6470.750000000001,23.713599999999996,21.8375,59.26429999999999,8.0391,2.3596000000000004,10.237029652516307,3.5884,16.2864
772,15.749999999999998,0.0596,0.0119,9.5665,0.0252,0.0751,24.0409,0.128,9.33,0.9812,-4961.25,3.2273,21.9494,58.4036,6.132,2.3331,8.6068,2.6946999999999997,16.7727
773,15.71,0.07420000000000002,0.0254,12.9186,0.0235,0.1044,28.2131,0.163,7.02,0.4685,-5612.5,0.34909999999999936,27.8925,59.155899999999995,4.672,2.349,8.897,2.0829,19.6509
774,15.909999999999998,0.0393,0.028200000000000003,6.629800000000001,0.0315,0.0914,38.7618,0.08700000000000001,6.93,0.9964999999999999,-5310.25,-3.6563999999999997,31.9128,58.9384,4.4621,2.3124,8.6397,2.2724,23.6564
775,15.71,0.0384,0.0062,6.3174,0.0502,0.0734,28.338700000000003,0.082,3.25,1.0407,-5507.5,18.3209,29.9815,58.1062,2.2849,2.3903,8.7599,0.9517,21.6791
776,15.83,0.0452,0.0181,10.9589,0.0199,0.0652,18.7337,0.11,8.38,0.9735,-6284.25,2.6217999999999995,22.6667,58.009,5.5797,2.3391,8.4896,2.622,17.3782
777,15.89,0.0417,0.0212,7.2854,0.0187,0.0939,29.521800000000002,0.094,11.440000000000001,0.7928,-5410.0,2.5027,22.1827,58.2938,7.8622,2.3052,9.5713,3.1231,17.4973
778,15.71,0.0418,0.0187,7.6665,0.026000000000000002,0.0315,8.6902,0.09699999999999999,6.44,0.5329,-5946.25,1.8317999999999992,22.0115,58.585,4.2518,2.2757,8.6024,2.2202,18.1682
779,15.85,0.0349,0.009,8.1297,0.0242,0.0724,30.598500000000005,0.079,4.73,0.764,-6355.25,-11.4709,39.091,59.07359999999999,3.3268,2.3408,9.8481,1.5024,31.4709
780,15.760000000000002,0.0526,0.0129,12.7767,0.0185,0.0921,29.5397,0.127,5.42,0.6066,-6469.5,1.014500000000001,24.515099999999997,57.7032,3.6117999999999997,2.2553,8.7073,1.6747,18.9855
781,15.85,0.0692,0.0137,11.1287,0.024,0.0813,18.1283,0.141,9.24,0.9729,-5440.5,2.5718000000000005,20.9109,57.9423,6.2216,2.3654,9.6938,2.8802,17.4282
782,15.72,0.047,0.0128,8.375,0.0157,0.085,27.8369,0.109,18.421428200122122,0.6066,-5501.0,0.2527000000000008,28.1237,57.90630000000001,12.572534636098244,2.3991,8.7073,5.233659006424407,19.7473
783,15.56,0.0276,0.0047,5.9819,0.0171,0.1039,66.37576594608113,0.061,6.97,0.9916000000000001,-6364.750000000001,-3.151799999999999,27.1912,57.9328,4.6772,2.4201,9.22,2.1517,23.1518
784,15.79,0.0455,0.0092,8.4814,0.0212,0.1045,9.7287,0.111,6.04,0.6796,-5399.75,-1.873599999999999,28.746199999999998,59.1915,4.2324,2.2825999999999995,8.8973,1.6364000000000003,21.8736
785,15.7,0.0207,0.0164,3.2361,0.0266,0.1257,50.763,0.043,7.96,0.6163,-5407.25,1.5881999999999996,23.3521,58.90440000000001,5.4022,2.2949,8.6556,2.461,18.4118
786,15.749999999999998,0.0745,0.0192,11.2751,0.026700000000000005,0.07909999999999999,15.7489,0.149,9.04,0.7643,-4599.25,-7.507300000000002,33.7563,55.9967,6.200899999999999,2.3162,8.9635,2.5907000000000004,27.5073
787,16.01,0.0364,0.0094,6.3065,0.0155,0.0848,20.7711,0.082,9.84,0.604,-5410.0,2.4717999999999996,24.4754,58.244,6.6471,2.2771,8.7283,2.7878,17.5282
788,15.85,0.0977,0.0215,16.8906,0.0162,0.1007,40.4128,0.22,8.94,0.7408,-5291.5,26.860900000000004,16.6703,59.6506,6.000099999999999,2.3038,8.6211,2.8191,13.1391
789,16.04,0.0349,0.023800000000000005,9.4356,0.0502899482824211,0.0247,15.571300000000003,0.08399999999999999,8.32,0.9835999999999999,-5217.5,13.1136,37.2145,58.0546,5.8357,2.2931,8.8388,2.3546000000000005,26.8864
790,15.81,0.0605,0.0215,14.5221,0.0426,0.0943,58.008,0.147,7.57,0.8556,-6418.25,22.7636,23.993399999999998,59.8306,5.207199999999999,2.3025,8.7879,2.4269,17.2364
791,15.85,0.0319,0.022500000000000003,6.132099999999999,0.0242,0.0656,19.1346,0.078,9.79,0.8133,-5831.25,5.9491000000000005,21.9064,57.763099999999994,6.4118,2.3881,8.2823,3.3531,14.0509
792,15.8,0.0609,0.0106,11.7115,0.0209,0.07909999999999999,27.333100000000005,0.149,6.78,0.6254,-5594.75,-1.6500000000000001,29.6873,60.2503,4.549299999999999,2.2453,9.004,1.8863000000000005,21.65
793,15.79,0.0485,0.015,8.6924,0.0215,0.1103,41.3395,0.115,9.07,0.5765,-5443.25,-6.661800000000001,33.4282,56.8642,5.7503,2.2445,8.3591,2.5969,26.6618
794,15.920000000000002,0.0403,0.027200000000000002,6.929700000000001,0.0265,0.0977,41.2434,0.09,9.39,1.062,-5561.75,-0.3327000000000009,25.0247,58.5221,6.2662,2.3631999999999995,8.8513,2.7998999999999996,20.3327
795,15.760000000000002,0.0316,0.013,5.3615,0.025700000000000004,0.1092,11.0303,0.071,11.670000000000002,0.9091,-5167.0,-2.67,28.709,57.927099999999996,7.8399,2.2634,9.0639,3.4212,22.67
796,15.78,0.036,0.0171,7.775,0.0172,0.03,40.9631,0.085,9.44,0.7392,-6461.000000000001,-4.571799999999999,33.016,57.758300000000006,6.4959,2.2539,8.9607,3.4662,24.5718
797,15.84,0.0189,0.0133,3.6114,0.0132,0.0895,66.37576594608113,0.046,4.5,0.7511,-5588.0,4.908199999999998,19.7445,57.1484,3.0357,2.4025,8.8836,1.4577,15.0918
798,15.760000000000002,0.0982,0.0122,16.6222,0.0222,0.0895,15.0594,0.218,10.47,0.684,-5261.0,5.4209,19.4166,58.498099999999994,7.0153,2.3042,8.58,3.051,14.579100000000002
799,15.83,0.0634,0.019300000000000005,11.8547,0.0281,0.1044,33.8082,0.155,6.44,0.8786999999999999,-5536.5,1.5217999999999994,25.9831,58.4395,4.3655,2.3207,8.6074,2.2054,18.4782
800,15.83,0.0381,0.0323,6.8115,0.0375,0.0946,62.9386,0.08700000000000001,14.19,1.1815,-5181.5,9.2082,36.9278,59.9297,9.6042,2.3834,8.6013,4.3203,30.7918
801,16.09,0.0593,0.016,9.4326,0.0206,0.1061,15.3093,0.128,5.52,0.4817,-5389.5,1.165500000000001,25.5696,58.560599999999994,3.6022,2.1995,8.8105,1.6713,18.8345
802,15.71,0.0802,0.0203,14.6796,0.0188,0.0832,14.8216,0.193,5.6,0.684,-5685.0,-2.872699999999999,24.4002,56.9176,3.7156,2.2954,8.58,1.6704,22.8727
803,15.84,0.079,0.0237,14.4172,0.0262,0.0622,14.4522,0.188,5.41,0.5478,-5753.5,4.5918,22.2081,59.05980000000001,3.8241000000000005,2.2989,9.0145,1.8776000000000002,15.4082
804,15.98,0.069,0.0083,12.4243,0.019,0.1,26.470000000000002,0.159,4.83,0.8076,-5542.75,0.22359999999999894,25.9046,58.249199999999995,3.3124,2.212,8.3808,1.5323,19.7764
805,15.67,0.0911,0.0112,17.2427,0.018,0.0626,23.2535,0.222,12.440000000000001,0.832,-5549.25,-0.2717999999999996,25.1884,58.08059999999999,8.4926,2.4044000000000003,8.5615,3.3215,20.2718
806,15.81,0.062,0.0063,10.3345,0.0193,0.0861,21.5722,0.129,5.65,0.656,-5598.75,-5.968200000000002,33.0295,57.93429999999999,3.8774,2.3914,8.9132,1.6596,25.9682
807,15.83,0.0585,0.0185,9.3076,0.02,0.1045,19.2223,0.123,6.61,0.8089,-5517.75,-6.0636,32.9674,58.473800000000004,4.5022,2.2392,8.9036,2.0915000000000004,26.0636
808,15.7,0.0253,0.0264,5.5833,0.0502899482824211,0.0529,29.001100000000005,0.056,9.05,0.4221,-5668.0,27.61820000000001,16.218,58.7707,6.368800000000001,2.362,9.3851,2.4065000000000003,12.3818
809,15.73,0.0465,0.0186,10.2515,0.02246,0.1002,26.1713,0.108,8.6,0.7584,-6457.75,2.9545000000000003,23.593900000000005,59.761900000000004,5.7415,2.2886,8.1728,2.0442,17.0455
810,15.81,0.0594,0.0201,10.358399999999998,0.024699999999999996,0.1017,24.4249,0.138,8.34,0.46599999999999997,-5707.0,-2.9181999999999997,29.4088,59.5532,5.704599999999999,2.2527,8.7779,2.4905,22.9182
811,15.87,0.0574,0.0171,13.8104,0.022,0.0813,30.8757,0.138,5.72,1.0135,-6313.25,2.75,23.723199999999995,57.829899999999995,3.8383999999999996,2.3573,8.6439,1.7982,17.25
812,15.94,0.041,0.0053,9.5046,0.0141,0.0858,13.0015,0.094,5.04,0.78,-6585.75,0.7227000000000008,24.1852,58.9889,3.6395,2.2967,8.7867,1.4806,19.2773
813,15.85,0.0149,0.0189,2.6692,0.0295,0.0625,14.779199999999998,0.035,13.750000000000002,0.9715000000000001,-5336.0,-8.64,34.6714,58.1534,8.846,2.3654,8.5788,3.4642,28.64
814,15.74,0.0219,0.008,4.1618,0.021,0.1124,49.5001,0.053,10.27,0.8531999999999998,-5248.75,-3.0909000000000004,30.5174,59.11129999999999,7.2454,2.3106,8.7556,3.0975,23.0909
815,15.7,0.13750336952302658,0.0196,38.235678500851506,0.0397,0.0947,40.1977,0.3021990244762846,5.36,0.7898,-4490.5,15.952700000000002,30.4154,55.9712,3.6139999999999994,2.3351,9.1784,1.841,24.0473
816,15.909999999999998,0.0368,0.0229,6.5315,0.0175,0.0246,39.9021,0.08700000000000001,11.900000000000002,0.5593,-5143.5,14.901800000000001,31.535399999999996,58.803,7.8561,2.3128,9.5642,3.3177,25.0982
817,15.760000000000002,0.0647,0.0066,10.1587,0.0209,0.1003,15.5744,0.136,7.46,0.8571,-5662.0,2.872699999999999,20.3804,58.70399999999999,5.1335999999999995,2.2726,8.8355,2.0422,17.1273
818,15.749999999999998,0.044,0.0062,7.338,0.0191,0.0915,35.756,0.096,6.88,0.9729,-5474.75,3.119100000000003,24.0994,56.848099999999995,4.7727,2.3162,9.6938,2.1044000000000005,16.8809
819,15.69,0.0538,0.0163,13.2822,0.0137,0.0825,14.7765,0.13,9.15,0.9192999999999999,-6539.75,-1.1254999999999997,27.041,57.671499999999995,6.3446,2.3244,8.7418,3.0231000000000003,21.1255
820,15.89,0.0512,0.0119,8.9655,0.0179,0.0326,24.7006,0.11700000000000002,9.05,0.7677,-5615.75,-2.9727,28.1049,58.4606,5.8586,2.3867,9.0942,2.5017,22.9727
821,15.79,0.0718,0.0093,12.436,0.0203,0.0363,36.2133,0.158,7.28,0.74,-5569.5,2.2727,23.4616,58.43110000000001,5.010799999999999,2.2458,8.3159,2.1840000000000006,17.7273
822,16.01,0.0973,0.021400000000000002,16.1365,0.0235,0.0769,21.1771,0.208,18.421428200122122,0.5279,-5300.25,25.0382,20.2052,58.064400000000006,12.572534636098244,2.3326,10.237029652516307,5.233659006424407,14.961799999999998
823,15.81,0.0341,0.0159,5.8286,0.0269,0.0861,28.682100000000002,0.075,11.06,0.8594999999999999,-5327.5,-0.004499999999998645,30.4948,58.6568,7.5303,2.2527,8.1161,2.9927,20.0045
824,15.87,0.0434,0.0096,7.0865,0.023,0.08230000000000001,37.029,0.092,7.35,0.5677,-5313.5,14.7345,34.3528,58.0372,5.0283999999999995,2.3737,9.4043,2.4904,25.2655
825,15.88,0.0462,0.0166,8.4153,0.0137,0.077,24.4775,0.10700000000000001,10.580000000000002,0.8007,-5349.0,19.799999999999997,28.6955,59.12950000000001,7.0096,2.3221,9.2658,3.0385,20.2
826,15.87,0.034,0.023000000000000003,6.135,0.0268,0.0883,22.8688,0.08,9.29,1.1404,-5441.0,3.9700000000000015,22.4489,58.82130000000001,6.518299999999999,2.3121999999999994,8.6572,3.0876999999999994,16.03
827,15.88,0.0662,0.0086,10.0917,0.0242,0.0851,26.2777,0.132,4.2,0.6857,-5438.75,-0.5044999999999997,27.6111,58.389900000000004,2.8381000000000003,2.3797000000000006,8.2776,1.2579,20.5045
828,15.88,0.0327,0.03,6.1081,0.044,0.0994,24.5479,0.078,18.421428200122122,0.7121,-5394.75,3.305499999999999,23.8805,59.898,12.572534636098244,2.3149,8.9416,5.233659006424407,16.6945
829,15.84,0.041,0.022100000000000005,9.3806,0.0168,0.0858,28.8986,0.092,7.92,0.8163,-6403.0,0.4382000000000006,29.9623,58.6096,5.5751,2.2569,9.1287,2.6026999999999996,19.5618
830,15.96,0.0589,0.0098,9.0161,0.0149,0.1124,27.7642,0.115,5.4,0.7506,-5912.0,-2.030899999999999,29.4042,57.963,3.7988999999999997,2.2247,8.322,1.6269,22.0309
831,15.89,0.0421,0.0055,7.5516,0.021,0.1003,27.244600000000002,0.09699999999999999,6.08,1.0404,-5588.25,0.5364000000000002,24.0135,57.8447,4.1514,2.4160000000000004,8.7609,2.1887,19.4636
832,15.9,0.1022,0.0183,17.9477,0.0242,0.0323,37.7657,0.237,7.72,0.7534,-5464.5,4.728200000000003,20.6354,58.0124,5.44,2.2718,9.0447,2.4675,15.2718
833,15.88,0.0725,0.0178,13.3436,0.0157,0.045,29.9956,0.173,7.87,0.745,-5050.25,0.23549999999999877,30.6311,58.824200000000005,5.5748,2.3797000000000006,8.7782,2.6376,19.7645
834,16.09,0.0628,0.0213,11.1132,0.0175,0.1,27.0695,0.147,4.09,0.8076,-5597.75,-1.9727000000000006,29.0827,56.41779999999999,2.7865000000000006,2.1996,8.3808,1.2355,21.9727
835,15.760000000000002,0.0562,0.0178,12.945999999999998,0.0164,0.0998,59.9365,0.127,6.32,0.8041,-6449.25,2.9964000000000013,22.441500000000005,59.43450000000001,4.3328,2.3073,9.2328,1.9070000000000003,17.0036
836,15.8,0.0755,0.0066,13.951699999999999,0.0251,0.0336,13.0713,0.182,7.58,0.6259,-5468.5,-0.3772999999999993,25.9834,56.4055,5.0724,2.3187,8.7326,2.3884,20.3773
837,15.79,0.0521,0.0181,8.8526,0.0426,0.0529,46.3586,0.114,10.74,0.8446,-5443.0,24.806400000000007,19.4876,58.9434,7.1654,2.3596000000000004,8.7947,2.7483000000000004,15.1936
838,15.67,0.0803,0.0167,13.926,0.0437,0.0881,26.5576,0.17699999999999996,7.66,0.5765,-5415.0,0.47819999999999924,25.2876,57.2318,5.254599999999999,2.3234,8.3591,2.462,19.5218
839,15.8,0.022,0.021600000000000005,3.6986000000000003,0.0222,0.0782,30.495900000000002,0.047,9.01,0.9873,-5879.75,2.596400000000001,25.0576,58.1903,6.0507,2.3735000000000004,8.659,2.9654,17.4036
840,15.909999999999998,0.0818,0.0314,14.056,0.0275,0.086,31.616000000000003,0.17699999999999996,7.79,0.7059,-5429.0,1.4218000000000015,24.6272,57.2372,5.432099999999999,2.3128,9.1757,2.3173,18.5782
841,15.909999999999998,0.0547,0.0281,13.1282,0.025700000000000004,0.1019,24.299600000000005,0.128,4.05,0.9251,-6224.75,1.403599999999999,19.3468,57.9937,2.7193,2.3132,8.4092,1.3896,18.5964
842,15.94,0.0558,0.0097,13.5645,0.023,0.0944,21.7892,0.133,18.421428200122122,0.7681,-6405.75,27.68911468303499,44.9459616831798,58.36860000000001,12.572534636098244,2.3312,10.237029652516307,5.233659006424407,34.666002787332104
843,15.87,0.0373,0.0232,8.647,0.0253,0.086,50.1532,0.085,5.74,0.7574,-6381.499999999999,4.7864,20.9566,58.62949999999999,3.9746,2.3737,9.043,1.7793000000000003,15.213599999999998
844,15.760000000000002,0.0515,0.0124,9.925199999999998,0.03,0.1061,40.8319,0.126,5.28,0.6815,-5169.25,-1.8827000000000003,29.0043,58.2697,3.4658,2.2726,8.8909,1.5484,21.8827
845,15.749999999999998,0.0445,0.0234,6.4831,0.0411,0.0952,24.764200000000002,0.083,7.24,0.7808,-5501.0,9.8418,40.4755,60.3448,4.813299999999999,2.4066999999999994,8.3754,2.0241000000000002,30.1582
846,15.9,0.055,0.024899999999999995,12.4431,0.022099999999999998,0.0943,24.040600000000005,0.123,5.63,0.7162,-6267.750000000001,18.63,28.1907,59.6983,3.6188,2.307,9.2433,1.9952,21.37
847,15.96,0.0448,0.0168,7.9556,0.0168,0.1037,27.348800000000004,0.104,6.96,0.573,-5441.25,-6.6464,34.2167,58.4327,4.6056,2.2247,8.8215,1.9195,26.6464
848,15.909999999999998,0.0279,0.0141,7.2788,0.0166,0.0789,42.8261,0.065,12.32,0.7384,-6058.0,27.68911468303499,18.3685,58.656,8.5143,2.2932,9.6484,3.7242,11.7045
849,15.77,0.0622,0.0117,11.8362,0.015,0.0842,34.4548,0.15099999999999997,5.95,0.9332,-6171.0,-1.982700000000001,26.177899999999998,56.7738,3.8988999999999994,2.4349,8.5862,2.1012,21.9827
850,15.8,0.0238,0.0188,5.293399999999999,0.012199999999999999,0.101,22.3428,0.053,4.48,0.8638,-6469.5,4.812700000000001,16.9553,59.0538,2.9198,2.2802,8.5003,1.4454999999999998,15.1873
851,15.98,0.0397,0.0232,9.3718,0.0172,0.0623,22.7657,0.091,17.68,1.0338,-6424.749999999999,-1.3226999999999998,29.827,58.8705,11.7319,2.2937,8.5232,4.1575,21.3227
852,15.84,0.0455,0.0134,8.5025,0.0374,0.0977,55.5463,0.111,9.32,0.7121,-5046.25,1.4354999999999996,23.4114,59.9394,6.3172,2.3132,8.9416,3.0968,18.5645
853,15.9,0.0573,0.0106,10.1315,0.0128,0.0652,22.048,0.131,7.78,0.9715000000000001,-5646.25,0.11550000000000006,25.0919,58.7816,5.1901,2.3406,8.5788,2.4071,19.8845
854,15.77,0.0587,0.0067,10.3845,0.0203,0.1003,22.2906,0.133,5.21,1.0404,-5650.5,-0.05090000000000093,27.2235,57.9173,3.5047,2.4253,8.7609,1.6441,20.0509
855,15.87,0.0318,0.0104,5.2652,0.0171,0.0932,27.997700000000002,0.067,4.83,0.587,-5632.75,1.8900000000000003,24.9871,56.91239999999999,3.2549999999999994,2.3936000000000006,8.7373,1.5795,18.11
856,16.09,0.0531,0.0053,8.9749,0.0285,0.1017,44.4877,0.116,8.88,0.7663,-5400.25,2.699099999999999,23.6578,58.7298,6.235699999999999,2.1995,8.1409,2.4195,17.3009
857,15.88,0.034,0.0097,6.5213,0.03,0.0381,32.2945,0.083,6.03,0.7258,-5357.5,-2.9354999999999998,31.52,58.8815,4.0987,2.3797000000000006,8.9979,2.19,22.9355
858,15.83,0.0548,0.0319,8.8089,0.014000000000000002,0.1016,40.2301,0.115,9.24,0.8089,-5421.75,1.5273000000000012,24.5446,57.8852,6.221700000000001,2.2939,8.9036,3.0798,18.4727
859,15.83,0.0396,0.0135,9.0256,0.022399999999999996,0.0272,32.754,0.088,6.47,0.4221,-5618.75,1.5526999999999995,24.4248,58.6073,4.471,2.3391,9.3851,2.1962000000000006,18.4473
860,15.88,0.0533,0.0082,11.9858,0.0233,0.07488,17.6003,0.118,10.52,0.9383,-6417.750000000001,-8.698200000000002,36.5743,58.7867,6.9142,2.3402,8.441,2.6675,28.698200000000003
861,15.97,0.0523,0.0215,12.7542,0.020099999999999996,0.0868,15.230100000000002,0.127,7.74,1.1255,-6288.25,0.1491000000000006,26.0093,57.7526,5.4108,2.3322999999999996,8.5891,2.7453,19.8509
862,15.56,0.0452,0.0151,10.9896,0.0232,0.1071,12.5552,0.108,9.65,0.8144999999999999,-6351.25,-1.8900000000000003,26.7765,59.2941,6.5694,2.4201,8.4855,2.796,21.89
863,15.94,0.0536,0.0079,10.007800000000001,0.0144,0.0662,30.7002,0.128,11.400000000000002,1.0478,-5617.75,1.0517999999999994,26.1124,58.37930000000001,7.4639,2.3793,8.8889,3.3309,18.9482
864,15.77,0.0337,0.02,5.3904,0.0502899482824211,0.0938,35.2154,0.068,5.64,0.8926,-5599.5,-1.5664000000000007,44.9459616831798,57.1943,3.6859999999999995,2.3997,9.2436,1.8819000000000001,34.666002787332104
865,15.9,0.0584,0.011999999999999999,14.5067,0.0239,0.0924,46.2235,0.143,6.000000000000001,0.9588,-6235.25,2.2518000000000002,24.5136,58.2197,4.0085,2.3044,8.5855,1.9646,17.7482
